Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,L_over_D
e838,3e-06,0.465,0.18368,0.372,500000,6.5,0.7259,0.00991,73.24924318869829
n5h10,0.02188,0.4,0.099,0.4,500000,4.5,0.618,0.00844,73.22274881516589
coanda3,0.028654,0.401,0.070011,0.301,500000,1.0,0.456,0.00623,73.19422150882825
mh78,0.026789,0.168,0.144705,0.221,500000,9.0,1.1201,0.01531,73.16133246244286
c5b,0.012606,0.7,0.115502,0.4,500000,3.0,0.5076,0.00695,73.03597122302159
lg10sc,0.014481,0.16,0.09999,0.32,500000,9.0,1.0824,0.01483,72.98718813216453
e474,-0.0,0.058,0.14084,0.215,500000,10.0,1.1216,0.01537,72.9733246584255
sc20606,0.013029,0.81,0.060007,0.341,500000,0.5,0.4293,0.00589,72.88624787775892
v13009,0.012873,0.201,0.090008,0.301,500000,7.0,0.8747,0.01201,72.83097418817653
raf69,0.016705,0.5,0.206406,0.3,500000,8.5,1.0362,0.01423,72.81799016163036
whitcomb,0.023755,0.825,0.109601,0.35,500000,8.0,1.1424,0.01569,72.81070745697897
e168,0.0,0.011,0.12442,0.267,500000,6.5,0.7572,0.0104,72.8076923076923
cap21c,0.005829,0.238,0.155704,0.157,500000,10.0,1.1997,0.01648,72.79733009708737
fx77w270,0.047386,0.277,0.271362,0.338,500000,10.0,1.7124,0.02353,72.77518062048449
mh33,0.010966,0.418,0.07275,0.293,500000,2.5,0.458,0.0063,72.6984126984127
vr12,0.022402,0.2,0.105649,0.35,500000,8.5,1.104,0.0152,72.63157894736842
mh93,0.016675,0.152,0.159894,0.298,500000,10.0,1.1302,0.01557,72.58831085420681
goe522,0.050395,0.487,0.219084,0.286,500000,6.0,1.0465,0.01442,72.57281553398057
fx77w258,0.047414,0.277,0.261328,0.31,500000,10.0,1.5832,0.02183,72.52404947320201
naca633018,-0.0,0.027,0.18014,0.339,500000,6.5,0.7458,0.01029,72.47813411078717
ames03,0.012183,0.175,0.1,0.375,500000,8.0,0.9853,0.01361,72.39529757531227
marske4,0.022864,0.149,0.101878,0.201,500000,10.0,1.2058,0.01667,72.33353329334133
goe416a,0.012815,0.602,0.117029,0.304,500000,6.0,0.8582,0.01187,72.29991575400167
m20,0.059685,0.3,0.081499,0.3,500000,7.5,1.1768,0.01628,72.28501228501229
vr1,0.014045,0.514,0.109746,0.353,500000,3.0,0.545,0.00754,72.28116710875332
mh27,0.015078,0.397,0.11992,0.424,500000,3.5,0.7363,0.01019,72.25711481844947
giiil,0.01511,0.251,0.085465,0.35,500000,3.5,0.5525,0.00765,72.22222222222223
k1,0.019489,0.725,0.115988,0.33,500000,2.0,0.5284,0.00732,72.18579234972677
giiik,0.014364,0.25,0.085345,0.35,500000,3.5,0.5505,0.00763,72.14941022280472
e475,-0.0,0.023,0.15,0.217,500000,9.0,1.0921,0.01514,72.1334214002642
e858,0.047939,0.442,0.227347,0.287,500000,9.0,1.3259,0.01839,72.09896682979881
sc21010,0.027817,0.713,0.100114,0.345,500000,0.0,0.8102,0.01124,72.08185053380784
naca64210,0.010738,0.5,0.099774,0.4,500000,3.0,0.4979,0.00691,72.05499276410998
nl722362,0.011963,0.228,0.086146,0.38,500000,6.5,0.8953,0.01243,72.02735317779566
marske2,0.021487,0.149,0.120469,0.299,500000,8.5,1.112,0.01547,71.88106011635425
trainer60,-0.001537,0.98,0.183085,0.271,500000,10.0,1.2065,0.01683,71.68746286393345
fx83w227,0.034382,0.402,0.22645,0.339,500000,8.0,1.0774,0.01503,71.68330006653359
tempest2,0.009007,0.408,0.11999,0.373,500000,4.5,0.6737,0.0094,71.67021276595744
n64212mb,0.012183,0.102,0.120476,0.351,500000,10.0,1.2327,0.0172,71.66860465116278
goe235,0.034576,0.399,0.065454,0.2,500000,4.0,0.7709,0.01076,71.64498141263941
e184,0.011693,0.368,0.083279,0.321,500000,4.0,0.4927,0.00688,71.61337209302326
ssca09,0.011408,0.172,0.09,0.377,500000,7.5,0.9178,0.01282,71.59126365054603
naca64206,0.010926,0.5,0.059905,0.4,500000,2.0,0.3869,0.00542,71.38376383763837
s8038,0.009247,0.295,0.130064,0.329,500000,6.0,0.8189,0.01148,71.33275261324042
hs1620,0.041304,0.44,0.200165,0.34,500000,2.5,0.829,0.01164,71.21993127147766
vr11x,0.022298,0.3,0.10971,0.4,500000,10.0,1.2413,0.01744,71.17545871559633
tempest1,0.010003,0.404,0.144999,0.376,500000,5.5,0.7549,0.01061,71.14985862393968
nacam12,0.019229,0.3,0.119303,0.3,500000,6.5,0.8878,0.01248,71.13782051282051
sc2110,0.019053,0.172,0.099254,0.377,500000,7.5,0.9745,0.0137,71.13138686131387
npl9615,0.010324,0.198,0.113012,0.342,500000,6.5,0.8515,0.01199,71.01751459549625
vr8b,0.011925,0.35,0.0815,0.35,500000,4.0,0.533,0.00751,70.97203728362184
goe599,0.015039,0.597,0.099844,0.302,500000,2.0,0.4669,0.00659,70.84977238239756
sc20710,0.020999,0.81,0.099816,0.379,500000,0.5,0.5725,0.00809,70.7663782447466
dfvlrr4,0.020638,0.805,0.133827,0.378,500000,1.5,0.6071,0.00858,70.75757575757575
fx63143,0.030418,0.309,0.143189,0.339,500000,3.5,0.6891,0.00975,70.67692307692309
rae2822,0.012641,0.757,0.121107,0.379,500000,3.0,0.5435,0.00769,70.67620286085825
rae69ck,0.012641,0.757,0.121107,0.379,500000,3.0,0.5435,0.00769,70.67620286085825
naca1410,0.009534,0.5,0.100056,0.301,500000,4.0,0.5901,0.00835,70.67065868263472
naca23018,0.011447,0.149,0.180175,0.301,500000,8.5,1.1291,0.01599,70.61288305190745
vr15,0.012745,0.2,0.079557,0.35,500000,7.0,0.8625,0.01223,70.52330335241211
e837,-0.0,0.044,0.16106,0.369,500000,6.0,0.667,0.00946,70.50739957716702
goe05k,0.015313,0.5,0.037,0.5,500000,1.5,0.403,0.00572,70.45454545454545
sc20712,0.022049,0.811,0.119921,0.378,500000,0.5,0.5981,0.00849,70.44758539458186
giiin,0.020394,0.199,0.084262,0.349,500000,6.0,0.7995,0.01136,70.37852112676056
naca65206,0.010933,0.5,0.059964,0.4,500000,2.0,0.3862,0.00549,70.34608378870674
w1015,1e-06,0.931,0.149952,0.272,500000,7.5,0.8903,0.01266,70.32385466034755
goe79,0.056929,0.3,0.061722,0.15,500000,3.0,0.9231,0.01315,70.1977186311787
giiim,0.018105,0.249,0.085106,0.349,500000,3.5,0.5522,0.00787,70.16518424396442
eiffel428,0.041456,0.401,0.089592,0.301,500000,3.5,0.8609,0.01227,70.16299918500408
s8035,-0.0,0.073,0.14004,0.291,500000,7.5,0.9097,0.01297,70.13878180416344
fx66h60,0.01673,0.17,0.06017,0.222,500000,5.5,0.645,0.0092,70.10869565217392
naca662215,0.010442,0.5,0.149903,0.45,500000,4.0,0.6084,0.00868,70.09216589861751
eh2510,0.024667,0.25,0.099939,0.3,500000,4.5,0.6923,0.00988,70.07085020242916
hsnlf213,0.013355,0.326,0.132548,0.426,500000,4.5,0.6201,0.00885,70.0677966101695
giiid,0.009475,0.301,0.097127,0.398,500000,4.0,0.5426,0.00775,70.01290322580645
naca65209,0.01082,0.5,0.089926,0.4,500000,3.0,0.4786,0.00684,69.97076023391814
eiffel371,0.030566,0.299,0.144006,0.301,500000,7.5,0.9776,0.01398,69.92846924177397
ag10,0.016582,0.326,0.047272,0.16,500000,5.0,0.7118,0.0102,69.7843137254902
npl9660,0.010324,0.198,0.113012,0.342,500000,7.0,0.8569,0.01231,69.61007311129164
nl722343,0.013293,0.74,0.086117,0.38,500000,7.0,0.934,0.01342,69.59761549925484
rae5212,0.018277,0.691,0.11946,0.355,500000,2.5,0.5553,0.00798,69.58646616541354
nlr1t,0.012244,0.223,0.08702,0.383,500000,6.0,0.8269,0.01189,69.54583683767872
rhodesg36,0.0516,0.393,0.162463,0.293,500000,5.0,1.1543,0.01661,69.49428055388321
rc410,0.020979,0.303,0.099802,0.379,500000,8.0,1.0087,0.01452,69.46969696969697
e360,0.015417,0.272,0.12236,0.369,500000,7.5,0.9543,0.01374,69.45414847161572
e325,0.017552,0.183,0.126312,0.304,500000,9.5,0.9229,0.01331,69.33884297520662
p51htip,0.012855,0.475,0.119986,0.45,500000,3.5,0.5212,0.00752,69.30851063829788
b737b,0.007093,0.097,0.12557,0.296,500000,7.5,0.9572,0.01383,69.2118582791034
sc1095,0.007963,0.269,0.094954,0.269,500000,10.0,1.1761,0.01702,69.10105757931844
e472,-0.0,0.948,0.12098,0.175,500000,9.5,1.0776,0.01563,68.94433781190018
naca633218,0.010161,0.55,0.180042,0.351,500000,7.0,0.9217,0.01338,68.8863976083707
raf25,0.010381,0.501,0.064787,0.301,500000,2.0,0.3939,0.00573,68.7434554973822
giiib,0.007901,0.247,0.104513,0.352,500000,6.0,0.7726,0.01125,68.67555555555555
ms317,0.016336,0.725,0.170082,0.376,500000,2.5,0.6868,0.01003,68.47457627118644
mh49,-0.009236,0.829,0.104999,0.288,500000,5.5,0.5693,0.00832,68.42548076923077
goe419,0.040824,0.4,0.05301,0.3,500000,3.0,0.7516,0.01099,68.38944494995451
naca661212,0.010664,0.5,0.120002,0.45,500000,3.5,0.5393,0.0079,68.26582278481013
naca641112,0.00531,0.5,0.119629,0.4,500000,4.0,0.5322,0.0078,68.23076923076924
giiic,0.008963,0.302,0.099335,0.398,500000,5.5,0.7127,0.01045,68.20095693779905
mh126,0.077653,0.454,0.250541,0.367,500000,4.5,1.0815,0.01587,68.14744801512288
c141b,0.010794,0.645,0.126451,0.402,500000,3.5,0.5491,0.00807,68.04213135068153
l1003,0.069729,0.301,0.176846,0.299,500000,8.0,1.2703,0.01868,68.0032119914347
goe744,0.067145,0.301,0.144898,0.201,500000,4.0,0.8151,0.01199,67.98165137614679
e477,-0.0,0.025,0.15354,0.317,500000,7.0,0.7295,0.01074,67.92364990689013
goe406,0.053333,0.399,0.116924,0.3,500000,3.0,0.7386,0.01088,67.88602941176471
usa32,0.088629,0.401,0.147642,0.201,500000,3.5,0.9248,0.01363,67.8503301540719
sc1012r8,0.027576,0.215,0.120036,0.276,500000,8.0,1.1097,0.01636,67.83007334963325
giiia,0.007268,0.147,0.110121,0.397,500000,6.5,0.8304,0.01226,67.73246329526917
sc1094r8,0.021479,0.216,0.094043,0.276,500000,7.0,0.9576,0.01415,67.67491166077738
isa960,0.044081,0.398,0.094667,0.298,500000,4.5,1.0294,0.01523,67.5902823374918
ht23,0.010767,0.226,0.065087,0.208,500000,5.5,0.6899,0.01021,67.57100881488736
rc08b3,0.010872,0.341,0.08,0.378,500000,3.0,0.4802,0.00711,67.53867791842475
fx76120,-0.0,0.052,0.1207,0.279,500000,6.5,0.8239,0.0122,67.5327868852459
sc1095r8,0.021334,0.203,0.093404,0.263,500000,8.0,0.9511,0.01413,67.310686482661
goe114,0.034964,0.497,0.095641,0.297,500000,1.5,0.546,0.00812,67.24137931034483
eh1070,0.009966,0.259,0.07,0.287,500000,4.0,0.5126,0.00763,67.18217562254259
c5e,0.014395,0.3,0.107823,0.4,500000,3.0,0.5152,0.00767,67.17079530638853
s4095,0.024652,0.337,0.096999,0.291,500000,7.5,1.1267,0.01678,67.14541120381406
p51hroot,0.012571,0.5,0.154985,0.45,500000,4.0,0.5774,0.0086,67.13953488372093
b737a,0.002992,0.048,0.153699,0.193,500000,9.5,1.1675,0.0174,67.09770114942529
c141a,0.010495,0.691,0.129938,0.402,500000,3.5,0.5334,0.00795,67.0943396226415
naca664221,0.009815,0.55,0.210008,0.451,500000,6.5,0.7859,0.01172,67.05631399317407
e904,0.013394,0.503,0.089989,0.449,500000,2.5,0.525,0.00783,67.04980842911877
rae5215,0.014973,0.691,0.096519,0.355,500000,6.5,0.9296,0.01389,66.92584593232542
zv15_35,-0.008601,0.458,0.156454,0.198,500000,10.0,1.0827,0.01619,66.8746139592341
goe514,0.06125,0.396,0.16625,0.202,500000,7.5,1.1951,0.01791,66.7280848687884
naca66210,0.010781,0.5,0.100002,0.45,500000,3.0,0.48,0.0072,66.66666666666667
e476,-0.0,0.064,0.16728,0.317,500000,7.5,0.7656,0.01149,66.63185378590077
naca1408,0.009842,0.4,0.080033,0.299,500000,3.5,0.5162,0.0078,66.17948717948718
goe598,0.00974,0.498,0.06544,0.398,500000,2.5,0.3953,0.00599,65.99332220367279
naca0015,-0.0,0.05,0.15004,0.3,500000,7.5,0.9159,0.01388,65.98703170028818
e228,0.002675,0.319,0.10069,0.279,500000,5.0,0.6114,0.00927,65.95469255663431
n63015a,-0.0,0.025,0.14992,0.35,500000,5.5,0.5959,0.00904,65.91814159292035
rae5214,0.014344,0.691,0.09667,0.355,500000,7.0,0.9529,0.01446,65.89903181189487
n63215b,0.014175,0.1,0.1504,0.325,500000,8.5,1.0641,0.01618,65.7663782447466
e874,0.009493,0.346,0.07905,0.273,500000,3.0,0.4909,0.00747,65.71619812583668
stcyr171,0.000118,0.025,0.1108,0.3,500000,6.0,0.756,0.01151,65.68201563857515
marske5,0.026713,0.149,0.122157,0.201,500000,9.0,1.1973,0.01824,65.64144736842105
w1011,-1e-06,0.924,0.110006,0.254,500000,7.0,0.788,0.01201,65.6119900083264
npl9627,0.00913,0.402,0.121605,0.308,500000,4.0,0.6087,0.00929,65.52206673842842
joukowsk,0.0,0.095,0.118,0.25,500000,6.5,0.7329,0.01119,65.49597855227881
n64212ma,0.022858,0.215,0.11965,0.411,500000,9.5,1.228,0.01875,65.49333333333334
rae5213,0.014424,0.691,0.0995,0.355,500000,6.5,0.9054,0.01383,65.46637744034707
s8025,0.004868,0.169,0.079823,0.228,500000,6.0,0.6944,0.01061,65.44769085768144
esa40,0.019808,0.12,0.107174,0.271,500000,10.0,1.0844,0.01658,65.40410132689988
s9104BTE,0.140432,0.485,0.120781,0.163,500000,3.0,2.1012,0.03213,65.39682539682539
ag47ct02r,0.0131,0.331,0.049922,0.22,500000,5.0,0.6755,0.01033,65.3920619554695
stcyr172,-0.0,0.075,0.1356,0.3,500000,6.5,0.8238,0.0126,65.38095238095238
goe703,0.022758,0.3,0.194002,0.3,500000,8.5,1.063,0.01626,65.37515375153751
goe55,0.019004,0.2,0.061653,0.15,500000,4.5,0.6952,0.01065,65.27699530516432
n64015,-0.0,0.025,0.14964,0.35,500000,5.0,0.57,0.00874,65.21739130434783
goe531,0.145948,0.493,0.138234,0.2,500000,5.0,1.2945,0.01985,65.21410579345088
goe16k,0.039845,0.5,0.181508,0.5,500000,4.5,1.0975,0.01683,65.21093285799168
usa49,0.015809,0.3,0.072499,0.3,500000,6.5,0.8522,0.01308,65.15290519877675
naca66209,0.010825,0.5,0.089982,0.45,500000,2.5,0.4285,0.00659,65.02276176024279
naca0018,-0.0,0.025,0.18006,0.3,500000,9.0,1.0437,0.01607,64.94710640945861
n6h20,0.05818,0.399,0.19949,0.401,500000,7.5,1.4408,0.0222,64.90090090090091
ssca07,0.008869,0.172,0.07,0.377,500000,5.5,0.6737,0.01041,64.71661863592699
supermarine371ii,0.009219,0.5,0.0836,0.5,500000,3.0,0.4055,0.00627,64.67304625199363
ag47c03,0.013491,0.33,0.050591,0.225,500000,4.0,0.4656,0.0072,64.66666666666667
b707e,0.018051,0.32,0.090089,0.42,500000,6.5,0.8717,0.0135,64.57037037037037
b707d,0.018167,0.3,0.0897,0.4,500000,5.5,0.7917,0.01231,64.3135662063363
goe559,0.034195,0.3,0.111501,0.3,500000,1.0,0.5181,0.00806,64.28039702233251
mi-vawt1,0.003391,0.258,0.21,0.308,500000,8.5,1.1037,0.01718,64.24330616996507
n64015a,-0.0,0.05,0.14974,0.4,500000,5.0,0.5471,0.00853,64.13833528722158
e171,-0.0,0.011,0.12254,0.324,500000,5.0,0.5434,0.00848,64.08018867924528
nasasc2-0714,0.025378,0.819,0.139412,0.372,500000,0.5,0.6109,0.00954,64.03563941299791
goe366,0.070254,0.397,0.131477,0.3,500000,1.5,0.9414,0.01474,63.86702849389417
dormoy,0.028428,0.402,0.089993,0.298,500000,3.0,0.7634,0.01197,63.77610693400167
npl9626,0.007282,0.308,0.12066,0.308,500000,4.0,0.572,0.00898,63.697104677060125
glennmartin4,0.057265,0.399,0.15493,0.301,500000,8.0,1.2303,0.01941,63.38485316846986
goe331,0.065381,0.398,0.106441,0.3,500000,1.0,0.8539,0.01351,63.205033308660255
sc20612,0.019007,0.82,0.120011,0.379,500000,1.0,0.5569,0.00882,63.140589569160994
goe481a,0.055273,0.401,0.153193,0.294,500000,5.5,0.8635,0.01369,63.07523739956172
sd8020,5e-06,0.421,0.10102,0.275,500000,5.5,0.6797,0.01079,62.993512511584804
naca4424,0.033108,0.5,0.240461,0.291,500000,7.0,1.0609,0.01685,62.96142433234421
goe518,0.066591,0.302,0.180029,0.297,500000,4.5,1.0256,0.01629,62.958870472682634
rc1064c,0.009658,0.35,0.100003,0.4,500000,3.5,0.5059,0.00804,62.9228855721393
goe506,0.044918,0.493,0.164947,0.293,500000,7.5,1.0797,0.01718,62.84633294528522
fx76100,-0.0,0.01,0.10066,0.279,500000,5.0,0.6541,0.01042,62.773512476007674
n64110,0.005373,0.5,0.099766,0.4,500000,3.5,0.4608,0.00735,62.69387755102041
n11h9,0.043308,0.301,0.089937,0.398,500000,0.0,0.2124,0.00339,62.654867256637175
sc20614,0.020427,0.82,0.139924,0.361,500000,1.0,0.5826,0.0093,62.645161290322584
prandtl-d-wingtip,-0.000672,0.961,0.09632,0.269,500000,5.5,0.6516,0.01041,62.593659942363104
gu255118,0.070357,0.45,0.199898,0.4,500000,2.5,1.0711,0.01716,62.41841491841491
mh94,0.013609,0.731,0.160302,0.335,500000,6.0,0.7829,0.01256,62.332802547770704
goe481,0.088094,0.394,0.136222,0.102,500000,9.0,1.443,0.02317,62.27880880448857
sc20714,0.025252,0.811,0.139619,0.372,500000,0.5,0.611,0.00983,62.15666327568667
sc20610,0.01761,0.82,0.099808,0.379,500000,0.5,0.4803,0.00773,62.13454075032342
e520,-8e-06,0.232,0.15008,0.367,500000,5.5,0.617,0.00995,62.010050251256274
mh95,0.0144,0.246,0.15856,0.347,500000,7.5,0.839,0.01354,61.96454948301329
fxl142k,0.0,0.999,0.142,0.309,500000,7.5,0.8343,0.01347,61.93763919821827
goe505,0.058187,0.4,0.139986,0.201,500000,0.5,0.5882,0.0095,61.91578947368421
ah81k144wfKlappe,0.010341,0.565,0.220242,0.171,500000,10.0,1.2285,0.01987,61.82687468545546
naca63a210,0.012975,0.55,0.099949,0.351,500000,4.0,0.599,0.00969,61.816305469556234
goe410,0.0,0.05,0.161,0.3,500000,9.0,0.9772,0.01582,61.769911504424776
glennmartin3,0.042041,0.302,0.137716,0.302,500000,4.5,0.9722,0.01574,61.76620076238881
r140sm,0.004368,0.393,0.12041,0.393,500000,4.0,0.4833,0.00784,61.64540816326531
n0012,0.0,0.931,0.120034,0.3,500000,6.0,0.7258,0.01179,61.56064461407973
n63210,0.010998,0.59,0.10001,0.349,500000,2.5,0.4456,0.00724,61.54696132596685
s8023,0.0,0.057,0.07595,0.181,500000,7.0,0.7786,0.01278,60.92331768388106
s9026,-0.0,0.626,0.095,0.273,500000,6.0,0.6811,0.01122,60.70409982174688
b707b,0.006132,0.101,0.121651,0.302,500000,9.5,1.0111,0.01677,60.29218843172332
rae100,0.0,0.013,0.099956,0.26,500000,5.5,0.641,0.01064,60.24436090225564
ht22,0.010747,0.227,0.0508,0.191,500000,4.5,0.5793,0.00962,60.218295218295225
ah93w300,0.016038,0.722,0.299887,0.281,500000,6.5,1.0536,0.01751,60.171330668189604
n13,0.001085,0.95,0.118,0.3,500000,6.5,0.8448,0.01404,60.17094017094017
sc21006,0.026193,0.728,0.060069,0.307,500000,0.0,0.765,0.01272,60.14150943396226
rc1264c,0.008625,0.35,0.120002,0.4,500000,6.5,0.8804,0.01467,60.013633265167
goe417,0.059928,0.4,0.060017,0.2,500000,0.5,0.6875,0.0115,59.78260869565217
s9032,0.0,0.01,0.09,0.25,500000,6.0,0.6754,0.0113,59.76991150442478
j5012,1e-06,0.835,0.12,0.345,500000,7.0,0.8584,0.01443,59.48717948717949
fg4,0.046024,0.398,0.127028,0.302,500000,4.5,0.9844,0.01656,59.44444444444446
s9104,0.146741,0.484,0.121431,0.165,500000,4.0,2.0529,0.03457,59.38385883714204
lwk79100,-0.0,0.067,0.09994,0.279,500000,5.0,0.572,0.00964,59.33609958506224
naca0021,0.0,0.05,0.21008,0.3,500000,9.5,0.9986,0.01684,59.29928741092637
eh0009,0.0,0.768,0.09,0.287,500000,4.0,0.4973,0.00839,59.27294398092968
goe775,6.1e-05,0.5,0.21,0.3,500000,9.5,0.9848,0.01663,59.21828021647625
ht14,-1e-06,0.225,0.074905,0.188,500000,6.5,0.7267,0.01229,59.1293734743694
s4096,0.022059,0.388,0.124762,0.355,500000,8.0,1.2014,0.02035,59.03685503685504
fxlv152,0.0002,0.999,0.1528,0.371,500000,4.5,0.5282,0.00897,58.885172798216274
sc20518,0.018655,0.83,0.179814,0.369,500000,2.0,0.6397,0.01087,58.850045998160084
b707a,-0.013747,0.32,0.114283,0.24,500000,7.5,0.8075,0.01374,58.770014556040756
b540ols,-0.0,0.016,0.0971,0.225,500000,7.0,0.7903,0.01345,58.75836431226766
rae101,0.0,0.01,0.099938,0.3,500000,4.0,0.5087,0.00866,58.74133949191687
raf30,-0.0,0.05,0.1264,0.3,500000,7.0,0.8252,0.01409,58.56635911994322
e521,5e-06,0.917,0.13768,0.37,500000,7.0,0.7343,0.01256,58.46337579617834
fx79l120,-0.0,0.999,0.12068,0.339,500000,6.0,0.6971,0.01193,58.43252305113161
oaf139,-0.013218,0.469,0.136714,0.232,500000,9.0,0.9015,0.01544,58.387305699481864
goe180,0.04268,0.4,0.086703,0.3,500000,0.5,0.5418,0.0093,58.25806451612903
n64108,0.005428,0.5,0.079843,0.4,500000,6.5,0.7297,0.01254,58.18979266347687
goe443,0.0,0.2,0.05,0.3,500000,4.0,0.4232,0.00728,58.13186813186813
e836,0.0,0.067,0.1264,0.428,500000,4.0,0.4373,0.00753,58.07436918990704
fx77080,-0.0,0.01,0.08048,0.279,500000,5.0,0.6078,0.01048,57.99618320610687
fx38153,0.021115,0.804,0.15542,0.434,500000,3.0,0.6085,0.01051,57.89724072312084
b707c,0.016068,0.25,0.095815,0.3,500000,6.5,0.8584,0.01486,57.76581426648722
s9027,0.0,0.038,0.08,0.229,500000,6.0,0.6679,0.01159,57.62726488352028
raf27,-0.0,0.025,0.0976,0.3,500000,4.0,0.5292,0.00919,57.584330794341675
n63012a,-0.0,0.025,0.1199,0.35,500000,4.0,0.4305,0.00749,57.47663551401869
sc20414,0.014904,0.83,0.14,0.36,500000,7.0,1.048,0.01828,57.330415754923415
goe459,-0.0,0.013,0.127,0.3,500000,7.0,0.8707,0.01519,57.32060566161949
fx79l100,-0.0,0.999,0.10066,0.339,500000,3.5,0.4126,0.0072,57.30555555555556
naca66-018,-3e-06,0.876,0.17996,0.45,500000,5.0,0.5494,0.00963,57.0508826583593
goe429,0.000905,0.1,0.113802,0.3,500000,6.0,0.6894,0.01211,56.92815854665566
s9033,0.0,0.029,0.07498,0.228,500000,5.5,0.6129,0.01079,56.802594995366086
fx77w270s,0.046259,0.253,0.271344,0.337,500000,10.0,1.3993,0.02467,56.72071341710579
c5a,0.007598,0.85,0.131221,0.4,500000,3.0,0.4466,0.0079,56.531645569620245
amsoil2,0.009689,0.51,0.11762,0.39,500000,7.0,0.8664,0.01533,56.516634050880626
n66021,0.0,0.9,0.21,0.45,500000,6.0,0.6326,0.0112,56.48214285714286
bqm34,-0.0,0.045,0.098994,0.325,500000,4.5,0.5637,0.00999,56.426426426426424
sc20412,0.012997,0.83,0.12,0.38,500000,7.0,1.0202,0.01809,56.39579878385849
n64012,0.0,0.012,0.11962,0.4,500000,4.0,0.4452,0.00793,56.14123581336696
goe573,0.062605,0.301,0.141041,0.301,500000,1.5,0.6794,0.01211,56.10239471511148
n64012a,0.0,0.075,0.11986,0.4,500000,4.0,0.4274,0.00762,56.08923884514436
e297,-0.0,0.012,0.11388,0.377,500000,4.0,0.4329,0.00775,55.85806451612903
goe462,0.131113,0.299,0.110207,0.1,500000,1.5,1.2643,0.02265,55.81898454746137
e862,-0.0,0.081,0.32374,0.285,500000,9.5,1.0457,0.01874,55.80042689434365
n14,0.000736,0.2,0.1148,0.3,500000,7.5,0.9045,0.01621,55.79888957433683
goe562,0.060351,0.3,0.141033,0.3,500000,1.5,0.6511,0.01168,55.744863013698634
naca23021,0.00997,0.148,0.21007,0.298,500000,7.0,0.8268,0.01485,55.676767676767675
n0009sm,-0.0,0.01,0.09018,0.309,500000,5.0,0.6271,0.01127,55.6433007985803
ultimate,-0.003441,0.967,0.128472,0.342,500000,4.5,0.5166,0.00933,55.369774919614144
goe464,0.095108,0.399,0.07762,0.074,500000,1.5,1.0473,0.01892,55.35412262156448
naca0010,0.0,0.025,0.10004,0.3,500000,4.5,0.549,0.00998,55.01002004008017
goe511,0.073902,0.397,0.166608,0.202,500000,5.0,0.8825,0.01605,54.98442367601246
m3,-0.0,0.012,0.119,0.3,500000,6.0,0.7323,0.01332,54.97747747747747
nacam3,-0.0,0.012,0.119,0.3,500000,6.0,0.7323,0.01332,54.97747747747747
ui1720,0.046218,0.212,0.138178,0.179,500000,4.5,0.9949,0.01814,54.845644983461966
s8021,0.0,0.088,0.075984,0.278,500000,5.0,0.5571,0.01018,54.72495088408645
goe571,0.095271,0.302,0.249566,0.302,500000,5.5,1.2462,0.0228,54.6578947368421
sc20706,0.01629,0.82,0.060012,0.341,500000,0.5,0.5068,0.00928,54.612068965517246
rae103,0.0,0.007,0.09997,0.4,500000,3.5,0.3822,0.007,54.599999999999994
usa26,0.042763,0.399,0.098347,0.2,500000,1.5,0.5315,0.00974,54.56878850102669
ht13,-6e-06,0.106,0.065008,0.19,500000,5.5,0.6138,0.01125,54.56
n12,0.001587,0.15,0.1046,0.3,500000,6.0,0.7649,0.01404,54.48005698005698
coanda1,0.028931,0.4,0.056503,0.3,500000,2.5,0.5254,0.00966,54.38923395445134
hq010,-0.0,0.052,0.1,0.339,500000,4.5,0.4912,0.00908,54.096916299559474
coanda2,0.028865,0.301,0.060006,0.299,500000,2.5,0.5582,0.01033,54.03678606001936
a63a108c,0.003869,0.15,0.077351,0.3,500000,6.5,0.7358,0.01363,53.98385913426266
ames02,0.003867,0.15,0.077353,0.3,500000,6.0,0.681,0.01262,53.96196513470682
rcsc2,0.005506,0.625,0.0997,0.4,500000,5.0,0.688,0.01278,53.83411580594679
naca671215,0.010375,0.5,0.149941,0.5,500000,5.0,0.5581,0.01038,53.76685934489403
naca2424,0.016252,0.5,0.240154,0.295,500000,9.5,1.1005,0.0205,53.68292682926829
goe445,-0.0,0.075,0.064,0.4,500000,1.5,0.2817,0.00525,53.65714285714286
sc20410,0.011115,0.85,0.0997,0.38,500000,5.5,0.8294,0.01555,53.337620578778136
sc20012,0.0,0.96,0.12,0.4,500000,8.0,0.8672,0.01631,53.1698344573881
s1010,-0.0,0.039,0.06022,0.233,500000,5.0,0.5582,0.01053,53.010446343779684
s1012,0.0,0.806,0.12022,0.373,500000,8.5,0.8188,0.0155,52.825806451612905
goe460,0.0,0.05,0.205,0.3,500000,10.0,0.92,0.01751,52.541404911479155
ea81006,0.0,0.01,0.06,0.3,500000,6.0,0.6585,0.01256,52.42834394904458
ls013,0.0,0.025,0.12864,0.4,500000,7.0,0.7812,0.01494,52.28915662650602
fxs02196,0.036471,0.5,0.19588,0.37,500000,4.0,0.8318,0.01594,52.1831869510665
goe633,0.038809,0.397,0.137934,0.201,500000,2.0,0.5006,0.00961,52.09157127991676
ht35,-1e-06,0.474,0.074998,0.261,500000,5.0,0.5616,0.01082,51.90388170055453
